To me neće ubiti, pomislio sam i rekao: „Dobro.“ Nisam mogao to shvatiti, ali činilo se da je ponovno bila sretna.	114
I prije nego što sam se mogao snaći, u kabini sam navlačio zvoncastu crnu trenirku.	83
I prije nego što sam se mogao snaći, u kabini sam navlačio zvoncastu crnu trenirku. A trebali ste vidjeti njezin izraz lica.	124
Malo me stid priznati, ali zbog pogleda stvarno sam se počeo osjećati seksi.	76
Nasmijao sam joj se.	20
„Dobro? Jesi sada zadovoljna?“ pitao sam je.	44
„Ako te budem gledala još pet sekundi, bit ću i više od toga“, odgovorila je lascivno.	86
„Onda dobro, možemo kući“, zaključio sam zadovoljno.	52
„Ali ja ću te povaliti kad god te budem vidjela u njoj“, rekla je glasom koji je svaku ozbiljnost činio smiješnom.	114
Stajao sam pred njom u ženskoj trenirci potpuno svjestan da je to laž, da se to nikad neće dogoditi.	100
Ali način na koji je to rekla nije ostavljao nikakvu sumnju da ona zaista misli to što govori.	94
Osjećao sam kako postajem neodoljiv.	36
Ne vjerujem da od žene trebam tražiti više.	43
Onda se i ona okrenula prema meni, ugledala bocu Leffea u mojoj ruci, malo nakosila glavu i rekla: „Oho, oni dani u mjesecu?“ „Aha“, potvrdio sam, osmjehnuvši se.	162
Kad god bi u hladnjaku ili mojoj ruci ugledala piva i vina koja su skuplja od onih za svakodnevnu uporabu, optužila bi me za muški PMS.	135
Trudila se pritom biti ozbiljna, ali oči bi joj se redovito nekontrolirano smijale.	83
„Kako zašto? Onda sam otpio još jedan gutljaj i rekao: „Kao prvo, nije bilo nedavno.	84
Mislim da je to bilo zimus, a možda i prije.	44
Kao drugo, kad sam to pričao, popljuvala si me.“ „Nije istina“, rekla je.	73
„Istina, i te kako.	19
Odložila je isprani tanjur na sušilicu i odlučno potvrdila: „To da.“ „Što to da?“ dao sam se isprovocirati.	107
„Sjećam se da si to upravo tako prezentirao, kao nešto što može ljudima pomoći da se oslobode svih onih stvari za koje ti misliš da bi ih se trebali osloboditi.	160
U međuvremenu sam malo čitala o tome, malo se raspitala i zaključila da autogeni trening ipak ima malo širu primjenu“, odgovorila je ne prekinuvši pranje.	154
Kako bilo, uspjela me svojim tendencioznim interpretacijama i lagano naživcirati: „Da?	86
Neko sam vrijeme kroz prozor promatrao kako vjetar po ulici vitla suho lišće, uz zvučnu kulisu zveckanja pribora za jelo i šuma vode.	133
To me je, u kombinaciji s ispijenim pivom, potpuno smirilo.	59
Vratio sam pogled na ženin lijevi profil.	41
Tad mi je palo na pamet kako me nikakvo pivo ni vitlanje lišća ne bi smirilo da se ne nalazim na pola metra od žene koju volim i koja mene voli.	144
Poželio sam je zagrliti.	24
Ali nisam. Sjetio sam se da mi je milijun puta rekla da je ne grlim dok pere suđe ili vadi leće.	96
Dok pere zube može, ali bolje ni to ne.	39
Zato sam otišao promijeniti glazbu.	35
O tome se na autogenom radi, zar ne?“ „A ja sam mislio da je naša dobro-nam-je-dobro-nam-je metoda dovoljno dobra za dovoljno dobar život“, odgovorio sam lagano defenzivno.	172
Odmah je to skužila.	20
Čini se da daje rezultate kad smo nas dvoje u pitanju.	54
Pokušao sam to popraviti još jednim dobrim gutljajem.	53
Žena se nekako raznježila zbog moje kratkovidnosti i neočekivana napada samosažaljenja.	87
„Tko je moja ljubav?“ pitala je tepavo-strogo.	46
Osmjehnuo sam se, ali nisam ništa odgovorio.	44
„Tko je moja ljubav?“ ponovila je nešto strože lagano prebacivši naglasak s „ljubav“ na „tko“.	94
„Sigurno nema drugih razloga za autogeni?“ pokušavao sam se riješiti zadnjih sumnji.	84
Nisam imao razloga ne vjerovati joj, ni tada, kao ni inače kad su bitne stvari u pitanju.	89
Pročitao sam to negdje.	23
Sad sam se toga sjetio jer mi se čini da bi ti autogeni trening mogao pomoći da upravo to prihvatiš, ali ne kao neku teoriju, već kao svakodnevnu praksu“, rekao sam.	165
Sve su uključivale seks i bile su sasvim dobre.	47
Neko sam vrijeme šutke uživao u njima.	38
Pustiti da se mozak malo izravna.	33
A kad osjetiš želju za ljudskim dodirom, nemoj se susprezati.“ „Nakon suđa, čeka me tuširanje, pranje kose i rezanje noktiju.	125
Smisao za humor podiže čovjeka i upućuje na prolaznost života.	62
To je ljudska osobina, ali je najbliža Božjoj milosti.	54
To dragocjeno vrijeme za ljenčarenje i druženje, čime će ponovno biti uspostavljena ravnoteža u našem beznačajnom mikrokozmosu i učvršćena vjera u Svemirskog Djeda Mraza.	170
Vikend za ljenčarenje započinje predvidljivo pustolovno: nema navijanja budilica ni mobitela, telefoni se isključuju, što znači da spavamo dok se ne prebijemo od spavanja.	171
Dok si jastucima lica ne istetoviramo do neprepoznatljivosti.	61
Ili dok susjedi ne počnu rušiti zidove i kuhati iznutrice.	58
Kad sam u subotu prvi put otvorio oči, žena je spavala.	55
Malo sam osluškivao njezino disanje u nadi da će se ispostaviti da je i ona budna, ali nije bila.	97
Zato sam se okrenuo na drugu stranu, smjestio se najudobnije što sam mogao i uskoro ponovno zaspao.	99
Ni sljedeća dva buđenja nije bilo promjena.	43
Ali kada sam četvrti puta otvorio oči, vidio sam da su i ženine otvorene.	73
Nasmiješila mi se i promuklo rekla: „Kako sam se ja naspavalaaa.“ Zadnji se samoglasnik pretopio u lijeno zijevanje i protezanje.	129
Polako sam se izvukao ispod svog pokrivača i prebacio pod njezin.	65
Prislonio sam vrh svog nosa na ženin i mazio je po leđima.	58
Ona je ponovno zaklopila oči, a onda se polako okrenula, pa smo se složili u puzzle.	84
To mi je dalo nekoliko ideja.	29
Koje su mi pomogle da osmislim nekoliko scenarija.	50
Na kraju sam jednom od njih dao laganu prednost.	48
Uobičajena iako s godinama sve rjeđe prakticirana shema: Dinko, Domo, Ivan i ja, devetka, pobjednik ostaje na stolu.	116
Dinko i Domo su, također već uobičajeno, ubijali ateističkog Boga u Ivanu i meni, tako da smo nas dvojica bili osuđeni na blebetanje u nastavcima.	146
Pri čemu smo se pristojno nalijevali pivom jer je tu večer Domo bio dežurni vozač.	82
Kad smo se opasno približili kraju četvrtog piva i nedostatku tema za blebetanje, malo sam pažljivije promotrio ostale stolove u Majesticu.	139
Počeo sam se čudno osjećati, a ni sam nisam bio siguran zašto.	62
Sve je bilo kao i svaki put kad bismo došli na biljar, ali opet nije bilo.	74
A onda mi je sinulo.	20
„Ovdje večeras nema ni jedne žene“, rekao sam Ivanu.	52
Ivan je otpio preostali gutljaj i rekao: „I bolje.“ S tim se nikako nisam mogao složiti.	88
Zadnji put sam s ovolikom gomilom muškaraca bio u jednoj prostoriji kad sam bio u JNA i to mi nije ostalo u dobrom sjećanju.	124
Rekao sam to Ivanu, na što je on odvratio kako sam već trebao zaključiti da je ovo mjesto na koje muškarci dolaze kad žele pobjeći od žena.	139
„Inače ih zna biti barem nekoliko“, pobunio sam se.	51
„Da, i to nije normalno“, složio se Ivan.	41
Uopće nisam kužio o čemu priča.	31
Odjednom sam osjetio kako se između nas otvara ponor nerazumijevanja.	69
Otprilike kao da sjedim s nekim tko me pokušava uvjeriti u korisnost presađivanja bubrežnih kamenaca.	101
Pokušao sam na brzinu preskočiti na drugu stranu.	49
Možda bježim od žene, samo što toga nisam svjestan?	51
Ne, nisam bježao, još jednom sam zaključio.	43
To me svejedno nije spriječilo da s perverznim užitkom nastavim s pitanjima na zadanu temu.	91
A što ako me moja žena toliko indoktrinirala da si uopće ne mogu priznati da bježim od nje?	91
Da upravlja mojim umom?	23
Igram li zbog toga tako loše biljar?	36
Bio je to jedan od najlošijih izgovora svih vremena i nije mi bilo drago što sam ga se baš ja dosjetio.	103
Bio sam dovoljno pametan da to prešutim.	40
Ali nisam prestao poricati bježanje od žene.	44
Ivan me zbog toga nagradio pogledom koji je bio pun nevjerice, bijesa i stisnutih zubi.	87
Ustao je polako, bez riječi i teškim se korakom uputio prema WC-u, kao da je pun žive, a ne mokraće.	100
Uskoro se vratio s dva piva i nešto boljeg raspoloženja.	56
„Nema u tome ništa loše“, naglasio je pomirljivo još jednom, čime je samo istaknuo ono čega sam ionako bio svjestan: meni potpuno neupotrebljivu priliku da se složim s njim.	173
„Ne kažem da je loše, samo mi nije jasno zašto bih bježao od žene.	66
Ja sam mislio da se mi družimo zato što nam je dobro dok se družimo, a ne da bismo pobjegli od žena.	100
Tim više što neki od prisutnih i nemaju žene“, rekao sam bez razmišljanja i namjere da ga provociram.	101
„Želiš reći da te žena nikad ne živcira?“ pitao je, dok su se nevjerica i stisnuti zubi vraćali u njegov pogled.	112
Tad sam ipak odlučio malo razmisliti.	37
Nisam mogao reći da me žena nikad ne živcira jer bi to bila laž.	64
Ali kad sam se pokušao sjetiti kako i kada me je zadnji put naživcirala, nisam se mogao sjetiti.	96
To ni meni nije bilo normalno.	30
Uskoro sam skužio da se počinjem lagano živcirati što se ne mogu sjetiti što me živcira kod žene.	97
Razmišljanje je trajalo predugo i, tako tipično za mene, nije nikamo vodilo.	76
Učinio sam tada što bi i svatko drugi nemaštovit na mom mjestu, uzvratio pitanjem: „A šta tebe živcira kod žene?“ „Ne znam“, zavrtio je glavom.	143
„Gluposti uglavnom“, dodao je slegnuvši ramenima.	49
„Dobro. Na primjer?“ „Šta ja znam.	34
Prigovara mi da sam neuredan, da su moje stvari po cijelom stanu, a u ormaru je zauzela 90 posto ladica i polica.	113
Njezina šminka može zauzimati svaki kvadratni milimetar kupatila, ja ne smijem ostaviti praznu pivsku bocu na kuhinjskom stolu.	127
Takve stvari. Ne kažem da se to događa svaki dan, ali kad je živčana ili u PMS-u, onda obavezno takve gluposti.“ Kužio sam u kojem pravcu trebam razmišljati.	157
Ovo s PMS-om činilo se obećavajuće.	35
Pokušao sam se sjetiti zadnjeg ženina PMS-a.	44
Opet ništa. Osjećao sam kako nešto nije u redu, ali nikako nisam mogao shvatiti što.	84
Naravno da nisam bio toliko glup da kažem Ivanu kako moja žena nema PMS, ali ništa drugo mi nije padalo na pamet.	113
Počeo sam se meškoljiti u stolcu, otresati s veste i hlača imaginarne mrvice.	77
Gledano sa strane, to je moralo izgledati opsesivno-kompulzivno.	64
Zaključio sam da najbolje što se u toj situaciji može napraviti jest otići u WC.	80
I kako je pritisak u mjehuru padao, stvari su polako sjedale na svoje mjesto.	77
Trenutak prosvjetljenja zatekao me kako uzalud pritišćem dozator tekućeg sapuna.	80
Digao sam pogled u zrcalo iznad umivaonika: imao sam na licu onaj blesavi bingo-osmijeh.	88
„To je zbog seksa“, rekao sam slavodobitno, spustivši se na stolac.	67
Iz svega toga je zaključeno da se sretni ljudi lakše dosjećaju pozitivnih iskustava nego negativnih.	100
Ivan je nekoliko trenutaka šutio.	33
Bilo mi je jasno da ne dijeli moje oduševljenje spoznajama suvremene psihologije, iako ne i zašto.	98
Nisam ni trepnuo. Kad se probudim i prije nego što dovršim kavu, shvatim da ništa nema smisla.	94
Ali nije bilo samo to.	22
Nekad mi to lakše padne, prihvatim to bez nekog uzbuđivanja i jednostavno čekam da prođe.	89
No, taj dan me je nedostatak smisla živcirao.	45
Živcirali su me ljudi koji su me nazivali i kojima se nisam imao namjeru javiti, kao i ljudi kojima sam se morao javiti.	120
Živcirali su me poslovi koje sam morao obaviti, kao i hrana koju sam morao pojesti.	83
Takva me drskost trenutno naživcirala.	38
Podsjetio sam je da je prekjučer najavila kako ona taj dan sprema večeru, pa sam je, kao i uvijek kad je podsjećam na nešto što nije zaboravila, trenutno naživcirao.	165
Na kraju krajeva, moram priznati da sam najviše živcirao samog sebe, jer sam si govorio da se moram prestati živcirati i to bez ikakvih rezultata.	146
Sva sreća što sam do jedan morao krenuti na posao, tamo uvijek nađem nekoga tko me uspije živcirati više od mene.	113
Ni kad sam nakon povratka s posla otvorio vrata stana nisam dobio napad optimizma: za kuhinjskim stolom ugledao sam ženu kako priča s Marinom.	142
Nisam imao snage ni za što drugo pa sam morao biti seronja.	59
„Je l’ to moja večera?	22
Ha? Gdje je moj kraljevski Hasenpfeffer?“ pitao sam.	52
Žene su zašutjele na trenutak, pogledale se i onda nastavile kao da se ništa nije dogodilo.	91
Otišao sam u sobu presvući se, a onda sjeo za stol i složio nadrkanu facu.	74
Bez naprezanja. Žene su me i dalje ignorirale.	46
Budući da im je dobro išlo, pokušao sam još jednom uspostaviti komunikaciju: „Hasenpfeffer?“ Žena je, ne prekidajući rečenicu, prstom pokazala na hladnjak.	155
Iako sam slutio da bi to mogao biti početak jedne od njezinih okrutnih šala, ipak sam polako ustao i otvorio hladnjak.	118
Okrenuo sam se prema ženi s mješavinom zbunjenosti, srama i oduševljenja.	73
Ona i Marina su se kikotale.	28
Žena je rekla: „Izgledao bi prisebnije da je otvorio sef pun Cigana.“ Prišao sam ženi s leđa, čučnuo i izgrlio je zajedno sa stolcem.	133
Naslon nije bio posebno ugodan za grljenje, ali sam nedvojbeno osjećao povratak smisla u svoj život.	100
Onda sam si natočio punu čašu piva, donio zdjelu na stol i uronio u nju.	72
Trebalo mi je da u sebe ubacim više od pola zdjele salate kako bih ponovno postao svjestan njihova razgovora.	109
Točnije, Marina je uletjela u svoj klasični monolog, dakle žalopojku.	69
Žalila se kako je već skoro dvije godine nitko nije pokušao zbariti.	68
Ako ne računa luđake.	21
A nije ih htjela računati.	26
I da to predugo traje.	22
Da se počinje opasno brinuti.	29
„A zašto misliš da su bili luđaci?“ upitao sam punih usta.	58
Odložio sam vilicu na stol, nježno obujmio punu čašu i prinio je ustima.	72
Hladno Velebitsko mi je potopilo nepce, mjehurići su mi zalepršali po ustima, a onda se sjurili niz grlo prateći pivski val.	124
Za ostale se ispostavilo da me uopće ne namjeravaju pojebati.	61
Kažem vam, tipovi su bili luđaci.	33
Dobro, u dva ili tri navrata izgledalo je kao da bi mogli biti normalni, ali onda su jednostavno nestali, prestali se javljati.	127
Zaključio sam da to nije moj problem i nastavio: „U većini slučajeva zapravo imaš sreće.“ „Sreće!?“ zajaukala je Marina.	120
„Pa da, većina tipova otvoreno ti je pokazala što ih zanima i to mogu nazvati jedino srećom“, rekao sam.	104
Ovo je isprovociralo ženu: „Samo netko kome nisu otvoreno pokazali što ih zanima može to nazvati srećom.“ „Nisam rekao da je to ugodna situacija, ali što je alternativa?	169
Da se tip pretvara kako je brižan i pun razumijevanja i ljubavi, a jedino što želi je uvući joj se u gaćice?“ nisam odustajao.	126
Žena je pogledala Marinu i rekla: „Kažem ti, nema pojma o čemu priča.“ Ova joj je uzvratila pogledom punim zahvalnosti.	119
„Ne razumijem kako ne cijenite taj neugodni otvoreni tip frajera.	65
Ponavljam, ne mislim da su ugodno društvo, ali s njima ste barem načisto što žele.	82
Ako to nije ono što i vi želite, otkantate ih i možete se posvetiti onome što vas zanima.	89
A u Marininu slučaju to je tip za ozbiljnu vezu.	48
Brižan. Pun razumijevanja i ljubavi.“ Zastao sam na trenutak i onda dodao: „I tu počinju problemi.“ Žena je prijeteći tiho rekla: „Da, počinju…	143
Za tebe.“ Kratko sam pogledao ženu.	35
Imao sam osjećaj da kontroliram situaciju, tako da se nisam zabrinjavao.	72
Jer to znači da ti na potiljku piše izgubila sam svaku vjeru u pozitivan rasplet.	81
Ako je tip normalan, okrenut će se i pobjeći.	45
Dopuštam mogućnost da griješim, vrlo malu mogućnost, gotovo beznačajnu.“ Zastao sam i pomislio Zašto lažem?	107
Kako bih mogao biti u krivu?	28
Onda sam dodao naglas: „Čak i tvoje iskustvo potvrđuje da je to jedini izgledan scenarij.“ Pogledao sam ih zadovoljan svojim kratkim izlaganjem.	144
One nisu dijelile moje zadovoljstvo.	36
„Fakat si svinja“, rekla je Marina napokon.	43
Nije mi bilo jasno kako Marina ne kuži da se treba opustiti.	60
Da ne smije čim upozna nekog početi procjenjivati je li to ono što traži.	73
Dodjeljivati mu plusove i minuse u svojoj mentalnoj tablici Muškarac mog života.	80
Pa kojem tipu u tim uvjetima može biti ugodno?	46
Tko neće uskoro početi izgledati kao luđak?	43
Ili zbrisati? Vjerojatno bih nastavio braniti luđake i pljuvati po Marini sljedećih nekoliko dana da me žena nije prekinula: „A što bi trebala?	143
Opušteno širiti noge svima, pa vidjeti hoće li netko pokazati interes i nakon što je pojebe?“ Marina joj je uputila još jedan dug i topao zahvalan pogled.	154
Zato sam rekao: „Naravno da ne.“ Odmah sam shvatio da lažem.	60
Čak i osoba neosjetljiva na tuđe emocije ne bi se s tim mogla nositi bez određene nelagode.	91
„Dobro, dobro, šalio sam se.	28
Pa znate da sam se šalio.	25
Ne mogu vjerovati da to moram reći“, izvlačio sam se.	53
„A sad ozbiljno. Da se Marina opusti?“ Počastio sam se dugim gutljajem Velebitskog koje se nesmetano grijalo dok sam se ja trudio biti koristan i rekao: „Naravno.	162
A kad se opusti, bit će lako odraditi i drugi dio posla.“ Ovaj sam put uspio podrignuti u sebi, što ne znači da nije bilo prodorno.	131
Samo to.“ Budući da nisam mislio da su očigledne stvari ujedno i jednostavne, okrenuo sam se prema Marini i dodao: „I budi spremna platiti cijenu.	146
Kolika god bila. Pogledao sam Marinu: šutjela je i gledala ispred sebe.	71
Postojala je mogućnost da je ozbiljno razmišljala o tome da bude to što jest, kao i da je u katatoničkom šoku.	110
Odlučio sam zadovoljiti se s tom dvojbom.	41
Pogledao sam ženu: izgledala je kao moja stara majka kad sam joj rekao da je Zemlja okrugla i da se okreće oko svoje osi.	121
Onda se žena lagano nagnula prema meni i glasom punim opomene pred isključenje pitala: „Je l’ bi to napravio na njenu mjestu?	125
Bio to što jesi?“ To me ipak zbunilo.	37
Šutio sam nekoliko sekundi.	27
Činilo mi se da je to primjenjivo na svakoga, pa tako i na mene.	64
Ali čim sam počeo razmišljati o sebi, a pogotovo o sebi kakav sam bio kad sam pokušavao biti što jesam, osjetio sam snažnu potrebu za još jednim gutljajem piva.	160
Odnosno, za više gutljaja, ali u čaši je bio još samo jedan.	60
Bio sam joj zahvalan na tome.	29
Iako su nesporazumi mnogo češći od svađa, zaključio sam da se zbog njih neću pretjerano brinuti jer tko se može uzbuditi oko nečeg što nema pravu emocionalnu težinu?	165
Iako su nesporazumi mnogo češći od svađa, zaključio sam da se zbog njih neću pretjerano brinuti jer tko se može uzbuditi oko nečeg što nema pravu emocionalnu težinu?	165
Ali ljubav i strpljenje znaju biti tako naporni, zahtijevaju toliko snage i vremena. Dok, s druge strane, biti u pravu lako je i prirodno, poput disanja.	153
Iako ne treba ni u jednom trenutku zaboraviti da je riječ o talentu koji nije ravnopravno raspodijeljen: kod mene je nekako izraženiji nego kod drugih.	151
Žena, svjesna mog obožavanja tjestenine s graškom i tofuom, odlučila je drugi dan zaredom zadovoljiti se s rižotom.	115
Poslije večere natočili smo si po čašu previše ohlađene frankovke i sjeli pred televizor.	89
Uzeo sam daljinski i pregledao na teletekstu što je na programu.	64
Ništa, ali apsolutno ništa nije bilo za pogledati.	50
Budući da je za to vrijeme žena na mobitelu provjeravala i dopunjavala podsjetnik za sutra, nije mi vjerovala kad sam joj to rekao.	131
Zaklopila je mobitel, uzela mi daljinski iz ruke i prošla kroz programe na teletekstu.	86
Na kraju je, skrušeno i bez riječi, tutnula daljinski u moju šaku i vratila se svom podsjetniku.	96
A onda mi je rekla kako se neki dan iznervirala kad je pogledala u hladnjak i vidjela da nisam ni pipnuo sušene rajčice.	120
Jednu je stavila u hladnjak i čekala.	37
I one su stajale u toj staklenki, a ja ni da ih pipnem.	55
Rekla je da bi svaki dan kad bi ih vidjela neotvorene u hladnjaku pomislila koja pederčina.	91
Ja sam, naravno, skočio jer nisam imao pojma da u kući ima sušenih rajčica.	75
Nisam tip koji zagleda po hladnjaku.	36
Kad ga otvaram, to znači da već znam što ću iz njega uzeti.	59
To sam joj i rekao.	19
Kao i to da sam si mislio koja krava, kad je toliko moljakam da kupi te proklete sušene rajčice, a ona ništa ne poduzima.	121
Kako sam na kraju popizdio i prestao ih spominjati.	51
Neki problemi se vjerojatno ne mogu nikako riješiti.“ „Kao što neki putovi ne vode nikamo?“ upitao sam s uzdignutom šakom i pretjeranom količinom mladog Werthera u glasu.	170
Bio sam bespomoćan: svršavanje mi uvijek podiže raspoloženje i snižava inteligenciju.	85
Ali nisam previše brinuo jer me je uspjela uvjeriti da nam je u životu mnogo češće od visoke inteligencije potrebno dobro raspoloženje.	135
„Tako nekako“, odgovorila je podragavši me po krovištu frizure.	63
Kao što mi uvijek rješavamo naše probleme?	42
Da?“ zapitkivao sam znatiželjno i zadivljeno trepćući.	54
Gledala me je nekoliko sekundi šutke.	37
„Dobro, možda precjenjujem važnost razgovora—“ „Čime se sasvim lijepo uklapaš u svijet američkih tinejdžerskih serija“, drsko sam ubacio u njezinu rečenicu.	156
„—ali jedno je sigurno: problemi se ne rješavaju sami“, završila je, uputivši mi prijekoran pogled.	99
Ne kao da me zapravo kori, ali kao da bih ipak mogao poraditi na svom ponašanju.	80
Gledala me je u oči i onda umorno rekla: „Ti si neki medij kroz koji me posjećuju seljačine.“ To je bio trenutak u kojem sam se još uvijek mogao bezbolno izvući.	161
Znam to jer je ustala iz kreveta i rekla mirno, gotovo proročki: „Počinje doba velike suše.“ Nakon toga se obukla i otišla u sobu, sjela na dvosjed i uključila televizor.	170
Ako ništa drugo, uspio sam popraviti televizijski program.	58
Kada sam ostao sam u krevetu, čak je i meni postalo jasno da ću, ako nastavim skupljati negativne bodove kod žene, u najboljem slučaju završiti u paklu onanije.	160
Ta perspektiva nije mi odgovarala.	34
Odmah sam se sjetio Houellebecqovih junaka, što je bilo sasvim dovoljno da se osjetim spremnim za ulizivanje ženi.	114
To je cijena što se mora platiti za propuštanje prilike za bezbolno izvlačenje.	79
Otišao sam u hodnik, uzeo cipelu i onda sjeo na dvosjed do žene.	64
Žena se pokušala lagano odmaknuti od mene, ali ju je naslon spriječio.	70
Ipak, uspjela se uvući u sebe nekih pet centimetara.	52
Nisam se obazirao na to.	24
Iz cipele sam polako, ali odlučno izvukao vezicu, zavezao krajeve u čvor i tako začvorenu vezicu počeo zatvorenih očiju vrtjeti kao krunicu.	140
Uz blago ljuljanje torza mrmljao sam: „Bože, hvala ti što imam ženu i više ne moram izlaziti van.	97
Bože, hvala ti, velik si i pravedan.“ Nekoliko sam puta ponovio svoju zahvalu, a onda sam osjetio njezin zagrljaj slijeva.	122
Otvorio sam oči i okrenuo se prema njoj.	40
Oči su joj se smijale.	22
Naslonila je glavu na mene i rekla: „Glup, ali sladak.“ Bio je to jasan signal da sam uspio anulirati povod za veliku sušu.	123
Na anuliranje razloga morat ću, očigledno, potrošiti ostatak života.	68
Poslije večere izvalili smo se na dvosjed i uključili televizor.	64
Na brzinu smo ispreskakali svih sedam programa koje je hvatao i zaključili da se sigurno nećemo posvađati oko toga što ćemo gledati.	132
Odreda mlade i privlačne ženke koje vabe podjednako mlade i privlačne mužjake, i obrnuto.	89
Monotoniju su tu i tamo razbijali sumnjivci koji su tražili društvo 20 ili 30 godina starijih gospođa za ugodno druženje.	121
Žena me poljubila u vrh nosa i rekla: „16 godina!	49
Kakva upornost!“ Uzvratio sam joj poljubac u vrh nosa i odvratio: „Pih, kakva glupost!	86
Nije mi bilo drago, ali sam uvažavao njezino raspoloženje i nisam forsirao nastavak maženja i ljubljenja.	105
Onda su pustili Divlje jagode.	30
Žena i ja pogledali smo se zabezeknuto, istodobno uzviknuli „Motori!“ i histerično počeli tražiti daljinski.	108
Ona ga je uspjela pronaći i dodati ton slici.	45
Oboje nas je zaposjeo onaj glupi osmijeh koji se nesmetano širi do zatiljka.	76
Čini se kako je to pomoglo da promijeni raspoloženje, jer je ostala pokraj mene i nakon što je moja oluja poljubaca završila.	125
A kad su Motori završili, žena je još jednom rekla „koja stvar“, onda opet ubila ton i nastavila me maziti i češkati.	117
Uživao sam kao svinja u dobroj kaljuži.	39
Maznim sam joj glasom rekao: „Kako je fino kad te netko mazi, češka i puska.“ Žena me na trenutak stisnula uza se, a onda nastavila gdje je stala.	146
I onda je krenulo čitanje, koje s godinama postaje sve sličnije Keithu Jarrettu za klavirom.	92
Da budem siguran kako promjena raspoloženja ne znači da se ljuti, upitao sam je: „Zašto čitaš Doktora u kući?	109
Jesi bolesna?“ Kao odgovor dobio sam srednji prst.	50
To je bio dobar znak.	21
Da se stvarno naljutila, jednostavno bi me ignorirala.	54
Zato sam je ostavio da čita.	28
Nakon desetak minuta tišine koja je povremeno bila prekidana ženinim „aha“, „baš“, „ma da“, „kako da ne“, okrenula se prema meni i iznervirano rekla: „Pa ovi su ludi!	166
Ustanovili su da postoji četiri vrste PMS-a!	44
A PMS je izmišljen!“ „Kako izmišljen?“ čudio sam se.	52
„Tako. Ne postoji“, odsjekla je žena.	37
„Možda su mislili četiri vrste izmišljenih PMS-ova?“ pokušao sam spasiti čast Doktora u kući.	93
„Ma neee“, žena je odmahnula rukom, „pišu o njemu kao da zaista postoji.“ „Što je laž, jer on zapravo ne postoji?“ „Tako je“, potvrdila je zadovoljno kimajući.	159
„Potpuno je izmišljen?“ „Pa da.	31
Što tebi tu nije jasno?	23
Dečki uvijek imaju neki nogomet, pa košarku, pa biljar, uvijek se imaju na što izvući.	86
I zato su žene izmislile PMS.“ Shvatio sam da je PMS izmišljen.	63
Ili da nisam spreman ići dublje u ovu raspravu.	47
Ona je nastavila čitati članak i komentirati sebi u bradu „glupost“, „ma kakvi“, „nemoguće“.	92
Onda je na nekoliko trenutaka utihnula, a zatim počela govoriti „i meni“, „i meni“, „i meni“.	93
Da već nisam bio oboren na dvosjedu, siguran sam da bi me tad oborila s nogu.	77
Kad sam se prestao kikotati, ustao sam, prišao ženi s leđa i počeo je ljubiti po vratu.	87
Ona se počela mazno uvijati i neuvjerljivo se opirati mumljajući nešto tipa „odakle sad ovo?“ i „čime sam to zaslužila?“.	121
Onda sam rukom krenuo na sisu.	30
„Znaš ti dobro za koju akciju!“ odgovorio sam već lagano iznerviran.	68
„Ma ne!“ uskliknuo sam užasnut.	31
„Ma da!“ uskliknula je u zlobnoj imitaciji.	43
Stajao sam šokiran nekoliko sekundi.	36
Nisam mogao vjerovati da žena opet ima mengu.	45
Pokušao sam se malo pribrati.	29
Iako mi nije bilo lako, shvatio sam da je žena u pravu: PMS ne postoji.	71
Da postoji, znao bih kad žena ima mengu.	40
To mi je dalo snage da mudro zaključim: „Uvijek me iznenadiš.“ Ustala je i prišla mi.	85
Poljubila me u vrh nosa i nježno rekla: „Primijetila sam.“ „Dobro.	66
Nije kraj svijeta“, dolazio sam polako k sebi.	46
„Naravno, ljubavi“, složila se.	31
Onda me ponovno poljubila, osmjehnula se i vedro rekla: „Postoji više načina da žena zadovolji muškarca.“ „Uvijek rado čujem dobre vijesti“, uzvratio sam joj udobrovoljeno.	172
Propustio sam samo nekoliko spotova dok mi je žena pokazivala na koje se sve načine može zadovoljiti muškarca.	110
Priznajem da sam bio iznimno zadovoljan pokazanim, što znači da mi je radila samo trećina mozga.	96
Zbog svega navedenog ženi sam razdragano rekao: „Imam definiciju sretne veze!“ Žena je bila zainteresirana.	107
Podrignula je i rekla: „Da?“ „U sretnoj vezi oboje misle da od onog drugog dobivaju više nego što zaslužuju“, likovala je trećina moga mozga.	141
Sjela je do mene, ali ne preblizu.	34
Pogledala je njuške na ekranu s gađenjem, mene prijekorno.	58
„Šta je ovo? Repriza Noći vještica?“ pitala je izazovno.	56
Meni je bila urnebesno zabavna tako nabrijana.	46
Ne obazirući se na njezine pokušaje držanja distance, lagano sam je nasilno privukao i počeo je ljubiti.	104
Kako nije nastupio trenutak u kojem se prepušta poljupcima, zastao sam i upitao je tepajući: „Tko se meni sav narogušio?“ Ni to nije pomoglo.	141
I dalje me šiljila zlogukim pogledom ne odustajući od nečeg što me počinjalo podsjećati na mrtvačku ukočenost.	110
„Jesi dobro? Zašto to gledaš?“ pitala je ozbiljno.	50
I dalje ne shvaćajući toliku nabrijanost, rekao sam naivno: „Politika, demokracija, izbori.	91
